"Id_Cliente","Vol_Entrega","Latitud","Longitud","Zona"
1302,1,20.454293,-98.173047,5
1303,4,20.578197,-98.180726,5
1304,17,20.580301,-98.134605,3
1305,3,20.460918,-98.167836,6
1306,66,20.456633,-98.282862,1
1307,13,20.548254,-98.167358,3
1308,60,20.500354,-98.200984,4
1309,5,20.495862,-98.215782,4
1310,2,20.50203,-98.26016,1
1311,0,20.548385,-98.181238,5
1312,2,20.493615,-98.27496,1
1313,2,20.553528,-98.150087,3
1314,6,20.559405,-98.147288,3
1315,47,20.554675,-98.120462,3
1316,76,20.477339,-98.223365,4
1317,10,20.506821,-98.258066,1
1318,2,20.503285,-98.123146,3
1319,2,20.495299,-98.239492,4
1320,1,20.496389,-98.271909,1
1321,6,20.455356,-98.157083,6
1322,26,20.452296,-98.167607,6
1323,8,20.525187,-98.197323,2
1324,2,20.493218,-98.296348,1
1325,11.5,20.453713,-98.183885,1
1325,11.5,20.453713,-98.183885,5
1326,9,20.535931,-98.136228,3
1327,2,20.491093,-98.199229,4
1328,1,20.544226,-98.150107,3
1329,1,20.505567,-98.183276,2
1330,1,20.49474,-98.192363,2
1331,1,20.563465,-98.184145,5
1332,7,20.50544,-98.229658,4
1333,6,20.530964,-98.199358,5
1334,2,20.503822,-98.252262,4
1335,1,20.521893,-98.214367,4
1336,2,20.477856,-98.201416,4
1337,17,20.471395,-98.220382,4
1338,2,20.544138,-98.193299,5
1339,46,20.537468,-98.205258,1
1339,46,20.537468,-98.205258,5
1340,0,20.527124,-98.212893,4
1341,3,20.472596,-98.149382,6
1342,5,20.518286,-98.147701,2
1343,1,20.49868,-98.236227,4
1344,26.5,20.510558,-98.143578,1
1344,26.5,20.510558,-98.143578,5
1345,43.5,20.47398,-98.185576,1
1345,43.5,20.47398,-98.185576,5
1346,15,20.477492,-98.238343,4
1347,10,20.550213,-98.176955,5
1348,6,20.55605,-98.133137,3
1349,2,20.460395,-98.258692,1
1350,12,20.468585,-98.15249,6
1351,37,20.460789,-98.232625,1
1352,2,20.558459,-98.127562,3
1353,2,20.521223,-98.220701,4
1354,22,20.48872,-98.233275,1
1354,22,20.48872,-98.233275,5
1355,2,20.5626,-98.207215,5
1356,4,20.517763,-98.198404,2
1357,4,20.522972,-98.183221,2
1358,2,20.519368,-98.225428,4
1359,14,20.555835,-98.128131,3
1360,2,20.525205,-98.170624,2
1361,17,20.465747,-98.173812,6
1362,13,20.462551,-98.190426,6
1363,2,20.5212,-98.1745,2
1364,35,20.550306,-98.135296,3
1365,16.5,20.484837,-98.142592,1
1365,16.5,20.484837,-98.142592,5
1366,2,20.47608,-98.234967,4
1367,2,20.537818,-98.181008,5
1368,2,20.506776,-98.189115,2
1369,6,20.514599,-98.185556,2
1370,2,20.452425,-98.220003,1
1371,3,20.48224,-98.200374,4
1372,42,20.571033,-98.132208,3
1373,4,20.543328,-98.1359,3
1374,2,20.480065,-98.252635,1
1375,34,20.562642,-98.134392,3
1376,2,20.505607,-98.197749,2
1377,1,20.526038,-98.153516,2
1378,7,20.511776,-98.206115,4
1379,4,20.484909,-98.132259,6
1380,2,20.482415,-98.170642,6
1381,91,20.524058,-98.124903,3
1382,2,20.516067,-98.206196,4
1383,6,20.472579,-98.164884,6
1384,47,20.484563,-98.1675,6
1385,5,20.538898,-98.146566,3
1386,11,20.452107,-98.162269,6
1387,22,20.486801,-98.186778,2
1388,1,20.456393,-98.150191,6
1389,2,20.553854,-98.195035,5
1390,0,20.515554,-98.231509,4
1391,6,20.484753,-98.191092,6
1392,13,20.456399,-98.136075,6
1393,98,20.504592,-98.218183,4
1394,3,20.509098,-98.211881,4
1395,14,20.519726,-98.161209,2
1396,7,20.483657,-98.182916,6
1397,2,20.491467,-98.276777,1
1398,8,20.56106,-98.12987,3
1399,11,20.462792,-98.176498,6
1400,13,20.581852,-98.135982,3
1401,7,20.487593,-98.192039,2
1402,8,20.528645,-98.13791,3
1403,2,20.545693,-98.145863,3
1404,5,20.469285,-98.264725,1
1405,4,20.479997,-98.137621,6
1406,2,20.515871,-98.211813,4
1407,3,20.485789,-98.139971,1
1407,3,20.485789,-98.139971,5
1408,13,20.541308,-98.183372,5
1409,2,20.475849,-98.162065,6
1410,32,20.537406,-98.158847,3
1411,2,20.503785,-98.209783,4
1412,10,20.570235,-98.139728,3
1413,5,20.52664,-98.155706,2
1414,6,20.544633,-98.172358,5
1415,2,20.487549,-98.193208,4
1416,2,20.508864,-98.280845,1
1417,28,20.480739,-98.235695,4
1418,7,20.488786,-98.141555,6
1419,11,20.488551,-98.265032,1
1420,2,20.476933,-98.205095,4
1421,0.5,20.477571,-98.186882,1
1421,0.5,20.477571,-98.186882,5
1422,163,20.489534,-98.201917,4
1423,46,20.539714,-98.16475,3
1424,2,20.510017,-98.23219,4
1425,2,20.559213,-98.196038,5
1426,5,20.454166,-98.227904,1
1427,19,20.503024,-98.157547,2
1428,2,20.479642,-98.198153,4
1429,7,20.537821,-98.125811,3
1430,1,20.471143,-98.212468,4
1431,9,20.556197,-98.148811,3
1432,3,20.561703,-98.172553,5
1433,2,20.479534,-98.198791,4
1434,18,20.512238,-98.199292,2
1435,12,20.520284,-98.226342,4
1436,4,20.457777,-98.167343,6
1437,19,20.489343,-98.125686,1
1437,19,20.489343,-98.125686,5
1438,5,20.539043,-98.123311,3
1439,3,20.474838,-98.172658,6
1440,3,20.510337,-98.194523,2
1441,3,20.508889,-98.189631,2
1442,4,20.551189,-98.163624,3
1443,11,20.550029,-98.136126,3
1444,14,20.471147,-98.168974,6
1445,6,20.566538,-98.134858,3
1446,2,20.47398,-98.181003,6
1447,10,20.493852,-98.192519,2
1448,1,20.561909,-98.135635,3
1449,14,20.505724,-98.243537,4
1450,2,20.471941,-98.170512,6
1451,2,20.565595,-98.137815,3
1452,12,20.50921,-98.263233,1
1453,1,20.451307,-98.157179,6
1454,2,20.455061,-98.163043,6
1455,2,20.547351,-98.128215,3
1456,2,20.44887,-98.159444,6
1457,7,20.489147,-98.239452,4
1458,105,20.471603,-98.156205,6
1459,2,20.507245,-98.229465,4
1460,3,20.49127,-98.183534,2
1461,93,20.494781,-98.1887,2
1462,4,20.493265,-98.196026,4
1463,1,20.53598,-98.158809,3
1464,11,20.527192,-98.136827,3
1465,32,20.476666,-98.154963,6
1466,2,20.565784,-98.149386,3
1467,17,20.490952,-98.213641,4
1468,15,20.459068,-98.141777,6
1469,2,20.4995,-98.1794,2
1470,18,20.501273,-98.248493,4
1471,3,20.560402,-98.133297,3
1472,13,20.482587,-98.27845,1
1473,2,20.489448,-98.184202,2
1474,7,20.551951,-98.13447,3
1475,2,20.447994,-98.163014,6
1476,1,20.510588,-98.218888,4
1477,2,20.461174,-98.154851,6
1478,2,20.455892,-98.175025,6
1479,1,20.558837,-98.138005,3
1480,3,20.541158,-98.138583,3
1481,11,20.481538,-98.237118,4
1482,25,20.532431,-98.177908,2
1483,33,20.491592,-98.209378,4
1484,15,20.4773,-98.1471,6
1485,0,20.476883,-98.180294,6
1486,10,20.559385,-98.145726,3
1487,8,20.488899,-98.209127,4
1488,15,20.538821,-98.13432,3
1489,10,20.498586,-98.200091,4
1490,2,20.546788,-98.1367,3
1491,2,20.484579,-98.126608,6
1492,1,20.545226,-98.148945,3
1493,15,20.518406,-98.238985,4
1494,11,20.577572,-98.128583,3
1495,63,20.491388,-98.27183,1
1496,1,20.538359,-98.147258,3
1497,12,20.463993,-98.188471,6
1498,7,20.548129,-98.125218,3
1499,3,20.497623,-98.187077,2
1500,7,20.54889,-98.164538,3
1501,81,20.482355,-98.212923,4
1502,2,20.487572,-98.264819,1
1503,1,20.47301,-98.1992,4
1504,17,20.482613,-98.193027,4
1505,6,20.494002,-98.180761,2
1506,5,20.475896,-98.189987,6
1507,2,20.513659,-98.222778,4
1508,2,20.580203,-98.130871,3
1509,47,20.460751,-98.220655,4
1510,30,20.501049,-98.185556,2
1511,3,20.501425,-98.200388,4
1512,5,20.571218,-98.119982,3
1513,4,20.532294,-98.163107,2
1514,2,20.564741,-98.129936,3
1515,1,20.527156,-98.14108,3
1516,5,20.546095,-98.240625,4
1517,13,20.475344,-98.239139,4
1518,2,20.485968,-98.133188,6
1519,3,20.541286,-98.187896,5
1520,1,20.514077,-98.259399,1
1521,2,20.513151,-98.229985,4
1522,1,20.500442,-98.227114,4
1523,2,20.505833,-98.231015,4
1524,16,20.512338,-98.247377,4
1525,1,20.534855,-98.244765,4
1526,2,20.491486,-98.249534,1
1527,0,20.533474,-98.17774,2
1528,2,20.461848,-98.266693,1
1529,1,20.50225,-98.18512,2
1530,17,20.486447,-98.231674,4
1531,42,20.472906,-98.151588,6
1532,41,20.550991,-98.173817,5
1533,2,20.483965,-98.246979,1
1534,2,20.511056,-98.288391,1
1535,1,20.471493,-98.186531,6
1536,1,20.50725,-98.234565,4
1537,1,20.482983,-98.256014,1
1538,2,20.495561,-98.291227,1
1539,9,20.451792,-98.148208,6
1540,8,20.492279,-98.20741,4
1541,9,20.525778,-98.19202,1
1541,9,20.525778,-98.19202,5
1542,26,20.496274,-98.236599,1
1542,26,20.496274,-98.236599,5
1543,1,20.570338,-98.172457,3
1544,8,20.478102,-98.1304,6
1545,2,20.489428,-98.148662,6
1546,16,20.441476,-98.156265,6
1547,2,20.486807,-98.190254,2
1548,1,20.55395,-98.123183,3
1549,16,20.459787,-98.224751,4
1550,8,20.467174,-98.275021,1
1551,5,20.455767,-98.160215,6
1552,4,20.481079,-98.241892,4
1553,5,20.502469,-98.130746,3
1554,35.5,20.51524,-98.20358,1
1554,35.5,20.51524,-98.20358,5
1555,6,20.44408,-98.265339,1
1556,26,20.553799,-98.177086,5
1557,2,20.479295,-98.188506,6
1558,10,20.547163,-98.139225,3
1559,1,20.539516,-98.173058,1
1559,1,20.539516,-98.173058,5
1560,6,20.463295,-98.25049,1
1561,43,20.504472,-98.144238,2
1562,18,20.505762,-98.185041,2
1563,7,20.525784,-98.127857,3
1564,10,20.47624,-98.199277,4
1565,2,20.569088,-98.17923,5
1566,1,20.571949,-98.186192,5
1567,15,20.497328,-98.262974,1
1568,6,20.479411,-98.232767,4
1569,3,20.468191,-98.190685,6
1570,10,20.537447,-98.162618,3
1571,4,20.467971,-98.144962,6
1572,0,20.53062,-98.15094,3
1573,4,20.560831,-98.139536,3
1574,7,20.479292,-98.184215,6
1575,8,20.563111,-98.159939,3
1576,3,20.508215,-98.188287,2
1577,4,20.536702,-98.147469,3
1578,99,20.499067,-98.141896,6
1579,3,20.50034,-98.182147,2
1580,16,20.467885,-98.179737,6
1581,0,20.458975,-98.260516,1
1582,2,20.546773,-98.160296,3
1583,4,20.544634,-98.158141,3
1584,19,20.43707,-98.160847,6
1585,3,20.46241,-98.187511,6
1586,56,20.516004,-98.171745,2
1587,12,20.531902,-98.166695,2
1588,16,20.4982,-98.116796,3
1589,7,20.496326,-98.206752,4
1590,2,20.531853,-98.145439,3
1591,40,20.47997,-98.1685,6
1592,2,20.451395,-98.282849,1
1593,56,20.469683,-98.189082,6
1594,5,20.462834,-98.279379,1
1595,1,20.464235,-98.215091,4
1596,25,20.514589,-98.192592,2
1597,2,20.471283,-98.153583,6
1598,3,20.496125,-98.138171,6
1599,10,20.5573,-98.144806,3
1600,69,20.554687,-98.165049,3
1601,1,20.488358,-98.1835,2
1602,10,20.48263,-98.193127,4
1603,2,20.499596,-98.230563,4
1604,1,20.495311,-98.154635,2
1605,3,20.555616,-98.138946,3
1606,1,20.457138,-98.157419,6
1607,1,20.560503,-98.154414,3
1608,4,20.540496,-98.153538,3
1609,164,20.491724,-98.189953,2
1610,13,20.445997,-98.159201,6
1611,12,20.489228,-98.189991,2
1612,0,20.479685,-98.138172,6
1613,10,20.559623,-98.174549,5
1614,2,20.532651,-98.165618,2
1615,1,20.536166,-98.148751,3
1616,55,20.542055,-98.127896,3
1617,16,20.466309,-98.161051,6
1618,14,20.509099,-98.222326,4
1619,2,20.5386,-98.141004,3
1620,1,20.458339,-98.17569,6
1621,2,20.552278,-98.132115,3
1622,39,20.502739,-98.270743,1
1623,7,20.492686,-98.140022,6
1624,3,20.541659,-98.178633,5
1625,7,20.455553,-98.185241,6
1626,2,20.541945,-98.137456,3
1627,3,20.489722,-98.185252,2
1628,2,20.497871,-98.218018,4
1629,3,20.502424,-98.220839,4
1630,1,20.564593,-98.195732,5
1631,4,20.487104,-98.234429,4
1632,2,20.49233,-98.21726,4
1633,2,20.511004,-98.221594,4
1634,8,20.48287,-98.186457,6
1635,1,20.460469,-98.192774,6
1636,2,20.502896,-98.272897,1
1637,6,20.484648,-98.182914,6
1638,9,20.549163,-98.127391,3
1639,3,20.571931,-98.132139,3
1640,0,20.562105,-98.143696,3
1641,3,20.536613,-98.14492,3
1642,2,20.5535,-98.134488,3
1643,1,20.562073,-98.134398,3
1644,10,20.457609,-98.202822,6
1645,18,20.4777,-98.203324,4
1646,29,20.564679,-98.131604,3
1647,10,20.4895,-98.2084,4
1648,3,20.484156,-98.22003,4
1649,1,20.564067,-98.14943,3
1650,2,20.529776,-98.122835,3
1651,1,20.4969,-98.2847,1
1652,5,20.558209,-98.140999,3
1653,12,20.4862,-98.2171,4
1654,2,20.516931,-98.160869,2
1655,12,20.485169,-98.277545,1
1656,14,20.49733,-98.21226,4
1657,91,20.492592,-98.22063,4
1658,20,20.46282,-98.263398,1
1659,26,20.49926,-98.203967,4
1660,1,20.559048,-98.141773,3
1661,81,20.499667,-98.219605,4
1662,1,20.526273,-98.22008,4
1663,2,20.525365,-98.144319,3
1664,2,20.4737,-98.2835,1
1665,1,20.542771,-98.140914,3
1666,1,20.473437,-98.284476,1
1667,1,20.4928,-98.1901,2
1668,14,20.531926,-98.250194,4
1669,1,20.516683,-98.161125,2
1670,2,20.4641,-98.254,1
1671,27,20.4606,-98.1492,6
1672,2,20.574721,-98.141406,3
1673,5,20.532825,-98.162123,2
1674,3,20.488438,-98.158946,1
1674,3,20.488438,-98.158946,5
1675,13,20.507022,-98.212397,4
1676,6,20.530236,-98.150399,3
1677,32,20.465659,-98.223085,4
1678,34,20.55906,-98.139727,3
1679,1,20.5072,-98.272704,1
1680,3,20.48153,-98.207782,4
1681,4,20.5461,-98.144,3
1682,2,20.529007,-98.139768,3
1683,14,20.450659,-98.285338,1
1684,5,20.459081,-98.190779,6
1685,20,20.477738,-98.211408,4
1686,4,20.571115,-98.138197,3
1687,7,20.487898,-98.178448,2
1688,7,20.442567,-98.150298,6
1689,8,20.558923,-98.130392,3
1690,38,20.499574,-98.159693,2
1691,4,20.529687,-98.169845,2
1692,1,20.50018,-98.174711,2
1693,2,20.449188,-98.285688,1
1694,17,20.508846,-98.212367,4
1695,2,20.542615,-98.130145,3
1696,18,20.515629,-98.179818,2
1697,50,20.504124,-98.19689,2
1698,1,20.454495,-98.160386,6
1699,5,20.472946,-98.159522,6
1700,4,20.537999,-98.153131,3
1701,7,20.458025,-98.26665,1
1702,2,20.515538,-98.115343,3
1703,2,20.499553,-98.271035,1
1704,4,20.47065,-98.23964,1
1705,1,20.470298,-98.174722,6
1706,8,20.520855,-98.218313,4
1707,1,20.522065,-98.16702,2
1708,11,20.48486,-98.290074,1
1709,1,20.541973,-98.147773,3
1710,2,20.51519,-98.25747,1
1711,9,20.445223,-98.170956,6
1712,29,20.563935,-98.134834,3
1713,4,20.498471,-98.168703,2
1714,1,20.474351,-98.176423,6
1715,1,20.518365,-98.228135,4
1716,11,20.48478,-98.209414,4
1717,2,20.544746,-98.139001,3
1718,6,20.469733,-98.136236,6
1719,4,20.458155,-98.27594,1
1720,53,20.452835,-98.265065,1
1721,10,20.505363,-98.205134,4
1722,14,20.473729,-98.165108,6
1723,2,20.4516,-98.1844,6
1724,3,20.487798,-98.196297,4
1725,2,20.493772,-98.202059,4
1726,2,20.488047,-98.197218,4
1727,4,20.480661,-98.251056,1
1728,1,20.498964,-98.187563,2
1729,6,20.546842,-98.164324,3
1730,1,20.507493,-98.241016,4
1731,2,20.468495,-98.272185,1
1732,7,20.449705,-98.163302,6
1733,4,20.492688,-98.283301,1
1734,10,20.573837,-98.124029,3
1735,27,20.520726,-98.192137,2
1736,2,20.498664,-98.282816,1
1737,54,20.483156,-98.15185,6
1738,2,20.466807,-98.187945,6
1739,2,20.490279,-98.278883,1
1740,24,20.563304,-98.128011,3
1741,1,20.494927,-98.180365,2
1742,25,20.485716,-98.213539,4
1743,3,20.516817,-98.214633,4
1744,8,20.500908,-98.195662,2
1745,7,20.51438,-98.200108,2
1746,2,20.467168,-98.173776,6
1747,20,20.494681,-98.151499,6
1748,2,20.555192,-98.13493,3
1749,11,20.509662,-98.272806,1
1750,29,20.484597,-98.173026,6
1751,1,20.482887,-98.217358,4
1752,1,20.56417,-98.152257,3
1753,2,20.558805,-98.122439,3
1754,1,20.514707,-98.210934,4
1755,9,20.508993,-98.186746,2
1756,60,20.510488,-98.263037,1
1757,2,20.524619,-98.189712,2
1758,12,20.473354,-98.168099,6
1759,11,20.491726,-98.266765,1
1760,1,20.496667,-98.189407,2
1761,1,20.440622,-98.168257,6
1762,1,20.538588,-98.151731,3
1763,7,20.511549,-98.20542,4
1764,1,20.507965,-98.198339,2
1765,4,20.532089,-98.164907,2
1766,4,20.500921,-98.271252,1
1767,2,20.497828,-98.27798,1
1768,2,20.484415,-98.27,1
1769,9,20.471597,-98.242216,1
1770,11,20.456858,-98.169878,6
1771,2,20.54012,-98.243628,4
1772,2,20.532818,-98.159359,2
1773,3,20.499445,-98.28773,1
1774,95,20.483503,-98.16784,6
1775,35,20.494706,-98.220021,4
1776,2,20.481695,-98.28303,1
1777,2,20.506957,-98.167291,2
1778,4,20.530004,-98.250608,4
1779,6,20.484765,-98.259885,1
1780,1,20.479677,-98.177512,6
1781,3,20.512611,-98.181347,2
1782,1,20.47228,-98.258695,1
1783,2,20.506009,-98.280013,1
1784,15,20.503645,-98.271165,1
1785,2,20.5554,-98.1375,3
1786,11,20.488215,-98.157765,6
1787,2,20.502187,-98.289371,1
1788,2,20.471012,-98.179794,6
1789,1,20.494705,-98.292615,1
1790,2,20.523858,-98.240202,4
1791,14,20.502348,-98.265033,1
1792,8,20.510008,-98.278373,1
1793,30,20.500507,-98.200104,4
1794,5,20.496851,-98.240117,4
1795,14,20.535492,-98.187227,5
1796,5,20.487745,-98.251885,1
1797,2,20.522231,-98.1704,2
1798,11,20.521798,-98.182469,2
1799,2,20.47478,-98.147094,6
1800,2,20.547356,-98.14008,3
1801,1,20.55594,-98.158611,3
1802,10,20.50937,-98.270235,1
1803,4,20.484207,-98.142568,6
1804,3,20.503928,-98.199411,4
1805,4,20.486935,-98.187478,2
1806,36,20.548845,-98.16224,3
1807,2,20.502945,-98.292845,1
1808,151,20.530504,-98.144063,3
1809,3,20.568191,-98.134477,3
1810,2,20.450515,-98.156608,6
1811,2,20.49802,-98.19669,2
1812,2,20.487689,-98.286968,1
1813,2,20.485844,-98.268216,1
1814,5,20.515689,-98.235121,4
1815,4,20.486212,-98.15889,6
1816,3,20.566887,-98.184117,5
1817,1,20.538066,-98.139535,3
1818,2,20.485466,-98.277237,1
1819,1,20.482833,-98.170319,6
1820,2,20.470485,-98.146669,6
1821,85,20.567025,-98.192069,5
1822,118,20.526621,-98.216251,4
1823,8,20.505839,-98.246196,4
1824,33,20.517169,-98.203609,1
1824,33,20.517169,-98.203609,5
1825,41,20.45516,-98.165149,1
1825,41,20.45516,-98.165149,5
1826,2,20.499301,-98.189468,2
1827,71,20.469273,-98.26399,1
1827,71,20.469273,-98.26399,5
1828,1,20.537119,-98.227251,1
1828,1,20.537119,-98.227251,5
1829,54,20.43809,-98.167207,1
1829,54,20.43809,-98.167207,5
1830,95,20.545098,-98.144077,3
1831,2,20.460081,-98.247575,1
1832,62,20.449522,-98.15346,6
1833,6,20.456449,-98.212405,4
1834,78,20.497665,-98.235835,4
1835,14,20.486147,-98.175935,6
1836,6,20.493239,-98.189675,2
1837,5,20.493912,-98.217141,4
1838,0,20.501338,-98.186703,2
1839,4,20.46254,-98.176826,6
1840,7,20.508125,-98.124589,3
1841,66,20.500141,-98.286326,1
1842,2,20.475,-98.156,6
1843,52,20.482626,-98.196598,4
1844,18,20.520316,-98.170289,2
1845,6,20.523044,-98.158983,2
1846,73.5,20.496058,-98.206149,1
1846,73.5,20.496058,-98.206149,5
1847,41,20.557498,-98.152375,3
1848,1,20.542041,-98.158265,3
1849,76,20.4806,-98.1633,6
1850,1,20.551476,-98.158533,3
1851,5,20.555311,-98.135125,3
1852,4,20.4828,-98.16,6
1853,5,20.5439,-98.1399,3
1854,53,20.474249,-98.163121,6
1855,1,20.510516,-98.115169,3
1856,74,20.569849,-98.132262,3
1857,25,20.534999,-98.145404,3
1858,34,20.457822,-98.276506,1
1859,5,20.469724,-98.250695,1
1860,5,20.461519,-98.27183,1
1861,11,20.5456,-98.1494,3
1862,3,20.498278,-98.19349,2
1863,8,20.464671,-98.249568,1
1864,16,20.5492,-98.1592,3
1865,2,20.471164,-98.253597,1
1866,17,20.4565,-98.2859,1
1867,10,20.537274,-98.149763,3
1868,8,20.462694,-98.242209,1
1869,9,20.546928,-98.150269,3
1870,2,20.462141,-98.265209,1
1871,2,20.511448,-98.117793,3
1872,9,20.4755,-98.2854,1
1873,12,20.466726,-98.260031,1
1874,6,20.478,-98.1355,6
1875,10,20.463271,-98.279667,1
1876,2,20.461545,-98.274231,1
1877,2,20.455609,-98.270594,1
1878,28,20.467869,-98.265533,1
1879,2,20.460633,-98.276106,1
1880,2,20.459351,-98.270808,1
1881,1,20.5548,-98.1499,3
1882,33,20.472089,-98.230882,4
1883,10,20.469521,-98.275525,1
1884,1,20.5324,-98.1556,3
1885,32,20.468128,-98.266642,1
1886,7,20.459253,-98.274353,1
1887,5,20.458482,-98.260567,1
1888,4,20.443758,-98.162125,6
1889,21,20.47355,-98.245474,1
1890,131,20.473869,-98.249847,1
1891,8,20.46584,-98.266311,1
1892,6,20.490668,-98.134791,6
1893,7,20.4869,-98.1403,6
1894,54,20.482748,-98.239302,4
1895,11,20.459,-98.2816,1
1896,6,20.504744,-98.120181,3
1897,7,20.510322,-98.118538,3
1898,2,20.475169,-98.270149,1
1899,3,20.456206,-98.265496,1
1900,4,20.4752,-98.1592,6
1901,2,20.465119,-98.243759,1
1902,18,20.471914,-98.218814,4
1903,1,20.465523,-98.242611,1
1904,2,20.4629,-98.1595,6
1905,35,20.483,-98.1278,1
1905,35,20.483,-98.1278,5
1906,10,20.4661,-98.2671,1
1907,0,20.558666,-98.167413,3
1908,2,20.46471,-98.244329,1
1909,8,20.465926,-98.269165,1
1910,14,20.4535,-98.2659,1
1911,48,20.465836,-98.257933,1
1912,92,20.462008,-98.242465,1
1913,27,20.4635,-98.2687,1
1914,20,20.456779,-98.260483,1
1915,1,20.476409,-98.246523,1
1916,17,20.537272,-98.177312,2
1917,3,20.5081,-98.1579,2
1918,5,20.4503,-98.2683,1
1919,7,20.48718,-98.264155,1
1920,2,20.5314,-98.152,3
1921,2,20.452685,-98.257748,1
1922,2,20.457077,-98.274661,1
1923,2,20.45793,-98.247973,1
1924,2,20.461024,-98.270254,1
1925,4,20.455967,-98.263774,1
1926,51,20.471,-98.2671,1
1927,14,20.536597,-98.139572,3
1928,1,20.455018,-98.251422,1
1929,27,20.454923,-98.2668,1
1930,32,20.472134,-98.272535,1
1931,59,20.469161,-98.271095,1
1932,9,20.473055,-98.228882,4
1933,2,20.5476,-98.1594,3
1934,2,20.520354,-98.150747,2
1935,4,20.480845,-98.252634,1
1936,19,20.482426,-98.270425,1
1937,15,20.458346,-98.258565,1
1938,14,20.454236,-98.201635,6
1939,2,20.462149,-98.269931,1
1940,67,20.470358,-98.241946,1
1941,22,20.452081,-98.261439,1
1942,1,20.4677,-98.2676,1
1943,2,20.553669,-98.146361,3
1944,7,20.481717,-98.255016,1
1945,12,20.5457,-98.1535,3
1946,10,20.475685,-98.248049,1
1947,8,20.541673,-98.161176,3
1948,11,20.5152,-98.1568,2
1949,1,20.538453,-98.149812,3
1950,34,20.460848,-98.270484,1
1951,13,20.468229,-98.255846,1
1952,2,20.460768,-98.253195,1
1953,2,20.508851,-98.113254,3
1954,1,20.461726,-98.268179,1
1955,2,20.5112,-98.1154,3
1956,4,20.440582,-98.157052,6
1957,5,20.454482,-98.165223,6
1958,3,20.5056,-98.1285,3
1959,1,20.5474,-98.1531,3
1960,16,20.462399,-98.266986,1
1961,10,20.462968,-98.278997,1
1962,2,20.45116,-98.268883,1
1963,3,20.467044,-98.26079,1
1964,2,20.459971,-98.231843,1
1965,10,20.4634,-98.2879,1
1966,47,20.454093,-98.277545,1
1967,18,20.5073,-98.1538,2
1968,1,20.465082,-98.224109,4
1969,6,20.476959,-98.236292,4
1970,67,20.4751,-98.2679,1
1971,12,20.444175,-98.161282,6
1972,27,20.460132,-98.273475,1
1973,18,20.445568,-98.267679,1
1974,5,20.437308,-98.157669,6
1975,2,20.530781,-98.141194,3
1976,2,20.465987,-98.252262,1
1977,54,20.46286,-98.225653,1
1977,54,20.46286,-98.225653,5
1978,2,20.446962,-98.283464,1
1979,2,20.454307,-98.267452,1
1980,5,20.4675,-98.146,6
1981,4,20.457,-98.2872,1
1982,18,20.474141,-98.256029,1
1983,1,20.463761,-98.250437,1
1984,1,20.559281,-98.152856,3
1985,9,20.487783,-98.20768,4
1986,2,20.443812,-98.284524,1
1987,6,20.466712,-98.264071,1
1988,1,20.4622,-98.2748,1
1989,6,20.454564,-98.260457,1
1990,21,20.45779,-98.268753,1
1991,11,20.464113,-98.260072,1
1992,12,20.536011,-98.146047,3
1993,23,20.477703,-98.250513,1
1994,16,20.463587,-98.247718,1
1995,2,20.469382,-98.258815,1
1996,2,20.4741,-98.2775,1
1997,37,20.558778,-98.143884,3
1998,1,20.4557,-98.2727,1
1999,1,20.53771,-98.148209,3
2000,9,20.46912,-98.28203,1
2001,9,20.4598,-98.2802,1
2002,4,20.531731,-98.151372,3
2003,19,20.454921,-98.271987,1
2004,1,20.461538,-98.264003,1
2005,2,20.464437,-98.258263,1
2006,0,20.504223,-98.153635,2
2007,18,20.472162,-98.237946,1
2008,0,20.473136,-98.133623,6
2009,12,20.450448,-98.279824,1
2010,1,20.4767,-98.1421,6
2011,13,20.474439,-98.27291,1
2012,1,20.46234,-98.266728,1
2013,4,20.5219,-98.135,3
2014,2,20.460343,-98.26595,1
2015,4,20.5257,-98.1786,2
2016,27,20.477791,-98.241275,1
2017,3,20.465132,-98.257392,1
2018,2,20.4656,-98.1294,6
2019,10,20.4738,-98.1877,6
2020,7,20.5351,-98.1372,3
2021,2,20.452748,-98.281407,1
2022,12,20.457355,-98.264225,1
2023,12,20.463336,-98.276285,1
2024,2,20.470992,-98.265734,1
2025,12.5,20.470291,-98.237699,1
2025,12.5,20.470291,-98.237699,5
2026,8,20.577256,-98.131224,3
2027,1,20.448247,-98.290851,1
2028,30,20.456016,-98.261032,1
2029,3,20.528147,-98.146081,3
2030,21,20.522692,-98.133975,3
2031,22,20.47469,-98.243727,1
2032,4,20.5521,-98.1398,3
2033,1,20.524,-98.1393,3
2034,2,20.449221,-98.263535,1
2035,2,20.513267,-98.143152,2
2036,7,20.448986,-98.272111,1
2037,2,20.570431,-98.132411,3
2038,10,20.476835,-98.256549,1
2039,21,20.451,-98.2673,1
2040,23,20.456241,-98.275927,1
2041,14,20.461379,-98.224366,4
2042,18,20.4824,-98.1539,6
2043,3,20.500121,-98.272336,1
2044,2,20.475148,-98.140678,6
2045,54,20.461535,-98.276828,1
2046,8,20.45728,-98.261631,1
2047,2,20.457471,-98.279937,1
2048,2,20.477557,-98.235459,4
2049,2,20.45578,-98.245593,1
2050,4,20.5068,-98.1247,3
2051,16,20.472012,-98.257676,1
2052,21,20.464404,-98.254614,1
2053,2,20.446662,-98.281225,1
